event_id,store_id,campaign_id,product_code,base_price,promo_type,quantity_sold(before_promo),quantity_sold(after_promo),quantity_lift,quantity_lift_pct,revenue_before_promo,discounted_price,revenue_after_promo,promo_effectiveness,is_successful_promo
432f1d,STBLR-4,CAMP_SAN_01,P05,55,25% OFF,19,15,-4,-21.05,1045,41.25,618.75,-426.25,Unsuccessful
6edb42,STBLR-8,CAMP_SAN_01,P10,50,25% OFF,36,26,-10,-27.78,1800,37.5,975.0,-825.0,Unsuccessful
115760,STMDU-2,CAMP_DIW_01,P07,300,BOGOF,43,147,104,241.86,12900,150.0,22050.0,9150.0,Successful
acf9c2,STCHE-4,CAMP_SAN_01,P01,172,33% OFF,235,329,94,40.0,40420,115.24000000000001,37913.96000000001,-2506.0399999999936,Unsuccessful
0c9f61,STBLR-7,CAMP_SAN_01,P03,200,BOGOF,433,1883,1450,334.87,86600,100.0,188300.0,101700.0,Successful
40baa1,STCBE-0,CAMP_SAN_01,P08,1190,BOGOF,42,167,125,297.62,49980,595.0,99365.0,49385.0,Successful
ba7fb5,STCHE-0,CAMP_DIW_01,P05,55,25% OFF,119,107,-12,-10.08,6545,41.25,4413.75,-2131.25,Unsuccessful
555fcd,STVSK-3,CAMP_DIW_01,P13,350,BOGOF,57,178,121,212.28,19950,175.0,31150.0,11200.0,Successful
c649ca,STMYS-1,CAMP_SAN_01,P02,860,33% OFF,595,886,291,48.91,511700,576.2,510513.2,-1186.7999999999884,Unsuccessful
578a67,STBLR-2,CAMP_DIW_01,P11,190,50% OFF,101,131,30,29.7,19190,95.0,12445.0,-6745.0,Unsuccessful
35701b,STVJD-0,CAMP_DIW_01,P04,290,25% OFF,192,188,-4,-2.08,55680,217.5,40890.0,-14790.0,Unsuccessful
77c2be,STBLR-8,CAMP_DIW_01,P06,415,25% OFF,78,62,-16,-20.51,32370,311.25,19297.5,-13072.5,Unsuccessful
8cd89f,STHYD-0,CAMP_SAN_01,P03,200,BOGOF,363,1408,1045,287.88,72600,100.0,140800.0,68200.0,Successful
21006,STVSK-2,CAMP_SAN_01,P03,200,BOGOF,192,754,562,292.71,38400,100.0,75400.0,37000.0,Successful
1c3fb4,STMLR-1,CAMP_SAN_01,P02,860,33% OFF,237,327,90,37.97,203820,576.2,188417.40000000002,-15402.599999999977,Unsuccessful
0e96b4,STCBE-4,CAMP_SAN_01,P14,1020,BOGOF,93,234,141,151.61,94860,510.0,119340.0,24480.0,Successful
3ea7d6,STMYS-0,CAMP_SAN_01,P15,3000,500 Cashback,105,173,68,64.76,315000,2500.0,432500.0,117500.0,Successful
fb508c,STBLR-9,CAMP_DIW_01,P15,3000,500 Cashback,358,1070,712,198.88,1074000,2500.0,2675000.0,1601000.0,Successful
d671d3,STVSK-1,CAMP_DIW_01,P12,62,50% OFF,91,113,22,24.18,5642,31.0,3503.0,-2139.0,Unsuccessful
365da3,STCBE-1,CAMP_SAN_01,P06,415,25% OFF,21,15,-6,-28.57,8715,311.25,4668.75,-4046.25,Unsuccessful
33da9a,STHYD-5,CAMP_DIW_01,P14,1020,BOGOF,54,183,129,238.89,55080,510.0,93330.0,38250.0,Successful
e391bc,STHYD-0,CAMP_DIW_01,P09,110,50% OFF,77,113,36,46.75,8470,55.0,6215.0,-2255.0,Unsuccessful
cd4812,STMDU-3,CAMP_DIW_01,P07,300,BOGOF,47,162,115,244.68,14100,150.0,24300.0,10200.0,Successful
c4123e,STCHE-7,CAMP_DIW_01,P02,860,33% OFF,336,507,171,50.89,288960,576.2,292133.4,3173.4000000000233,Successful
933f7e,STCHE-7,CAMP_DIW_01,P07,300,BOGOF,71,282,211,297.18,21300,150.0,42300.0,21000.0,Successful
7c8fd1,STMYS-3,CAMP_DIW_01,P15,3000,500 Cashback,416,1472,1056,253.85,1248000,2500.0,3680000.0,2432000.0,Successful
4cd232,STVJD-0,CAMP_DIW_01,P14,1020,BOGOF,28,92,64,228.57,28560,510.0,46920.0,18360.0,Successful
65a802,STMLR-1,CAMP_SAN_01,P05,55,25% OFF,13,10,-3,-23.08,715,41.25,412.5,-302.5,Unsuccessful
ffdcb8,STHYD-6,CAMP_SAN_01,P02,860,33% OFF,454,644,190,41.85,390440,576.2,371072.80000000005,-19367.199999999953,Unsuccessful
496b80,STHYD-4,CAMP_SAN_01,P15,3000,500 Cashback,118,253,135,114.41,354000,2500.0,632500.0,278500.0,Successful
4001c4,STBLR-6,CAMP_SAN_01,P04,370,BOGOF,402,1652,1250,310.95,148740,185.0,305620.0,156880.0,Successful
84dbe3,STHYD-1,CAMP_SAN_01,P07,300,BOGOF,51,140,89,174.51,15300,150.0,21000.0,5700.0,Successful
45c35a,STHYD-5,CAMP_SAN_01,P11,190,50% OFF,54,76,22,40.74,10260,95.0,7220.0,-3040.0,Unsuccessful
6d343d,STHYD-6,CAMP_DIW_01,P12,62,50% OFF,133,167,34,25.56,8246,31.0,5177.0,-3069.0,Unsuccessful
a672df,STMDU-1,CAMP_SAN_01,P12,62,50% OFF,36,49,13,36.11,2232,31.0,1519.0,-713.0,Unsuccessful
ba0b3e,STBLR-7,CAMP_SAN_01,P07,300,BOGOF,40,165,125,312.5,12000,150.0,24750.0,12750.0,Successful
5.23E+42,STCHE-5,CAMP_DIW_01,P15,3000,500 Cashback,388,1187,799,205.93,1164000,2500.0,2967500.0,1803500.0,Successful
faeeb8,STHYD-2,CAMP_DIW_01,P09,110,50% OFF,80,107,27,33.75,8800,55.0,5885.0,-2915.0,Unsuccessful
3adeb2,STMYS-0,CAMP_SAN_01,P14,1020,BOGOF,84,219,135,160.71,85680,510.0,111690.0,26010.0,Successful
a40872,STBLR-7,CAMP_DIW_01,P14,1020,BOGOF,47,189,142,302.13,47940,510.0,96390.0,48450.0,Successful
35e3ec,STMDU-1,CAMP_SAN_01,P07,300,BOGOF,40,154,114,285.0,12000,150.0,23100.0,11100.0,Successful
8a7e7e,STMYS-0,CAMP_SAN_01,P03,200,BOGOF,333,869,536,160.96,66600,100.0,86900.0,20300.0,Successful
b4867e,STCHE-6,CAMP_SAN_01,P11,190,50% OFF,57,79,22,38.6,10830,95.0,7505.0,-3325.0,Unsuccessful
cea0e2,STCHE-2,CAMP_DIW_01,P11,190,50% OFF,73,84,11,15.07,13870,95.0,7980.0,-5890.0,Unsuccessful
a6a18f,STHYD-6,CAMP_SAN_01,P06,415,25% OFF,34,27,-7,-20.59,14110,311.25,8403.75,-5706.25,Unsuccessful
1fcfc6,STVSK-0,CAMP_SAN_01,P11,190,50% OFF,31,46,15,48.39,5890,95.0,4370.0,-1520.0,Unsuccessful
5dda21,STCBE-0,CAMP_SAN_01,P14,1020,BOGOF,69,274,205,297.1,70380,510.0,139740.0,69360.0,Successful
b5cd07,STVSK-3,CAMP_SAN_01,P01,172,33% OFF,222,275,53,23.87,38184,115.24000000000001,31691.000000000004,-6492.999999999996,Unsuccessful
1a1edd,STBLR-7,CAMP_DIW_01,P03,156,25% OFF,343,301,-42,-12.24,53508,117.0,35217.0,-18291.0,Unsuccessful
f682ec,STBLR-0,CAMP_SAN_01,P01,172,33% OFF,273,382,109,39.93,46956,115.24000000000001,44021.68,-2934.3199999999997,Unsuccessful
693708,STBLR-3,CAMP_SAN_01,P03,200,BOGOF,454,1788,1334,293.83,90800,100.0,178800.0,88000.0,Successful
349c73,STCHE-2,CAMP_DIW_01,P14,1020,BOGOF,57,189,132,231.58,58140,510.0,96390.0,38250.0,Successful
50802a,STCHE-3,CAMP_DIW_01,P07,300,BOGOF,64,257,193,301.56,19200,150.0,38550.0,19350.0,Successful
e4b7e4,STHYD-6,CAMP_DIW_01,P09,110,50% OFF,78,102,24,30.77,8580,55.0,5610.0,-2970.0,Unsuccessful
5bfb5e,STCBE-4,CAMP_DIW_01,P10,65,50% OFF,57,72,15,26.32,3705,32.5,2340.0,-1365.0,Unsuccessful
6af3e0,STBLR-6,CAMP_SAN_01,P14,1020,BOGOF,103,444,341,331.07,105060,510.0,226440.0,121380.0,Successful
6b74c8,STBLR-5,CAMP_DIW_01,P15,3000,500 Cashback,379,1095,716,188.92,1137000,2500.0,2737500.0,1600500.0,Successful
ec9948,STCBE-2,CAMP_DIW_01,P05,55,25% OFF,99,86,-13,-13.13,5445,41.25,3547.5,-1897.5,Unsuccessful
c24879,STCBE-1,CAMP_SAN_01,P04,370,BOGOF,370,1439,1069,288.92,136900,185.0,266215.0,129315.0,Successful
3c0536,STBLR-4,CAMP_SAN_01,P03,200,BOGOF,415,1622,1207,290.84,83000,100.0,162200.0,79200.0,Successful
19bc3b,STMDU-1,CAMP_DIW_01,P09,110,50% OFF,47,62,15,31.91,5170,55.0,3410.0,-1760.0,Unsuccessful
691b63,STCHE-6,CAMP_DIW_01,P15,3000,500 Cashback,432,1291,859,198.84,1296000,2500.0,3227500.0,1931500.0,Successful
3ace0f,STVSK-2,CAMP_DIW_01,P09,110,50% OFF,64,98,34,53.12,7040,55.0,5390.0,-1650.0,Unsuccessful
8cee6d,STCBE-3,CAMP_DIW_01,P14,1020,BOGOF,22,73,51,231.82,22440,510.0,37230.0,14790.0,Successful
1f03e5,STVJD-0,CAMP_DIW_01,P13,350,BOGOF,45,157,112,248.89,15750,175.0,27475.0,11725.0,Successful
d3227b,STMYS-2,CAMP_DIW_01,P04,290,25% OFF,343,312,-31,-9.04,99470,217.5,67860.0,-31610.0,Unsuccessful
731f58,STMYS-0,CAMP_SAN_01,P05,55,25% OFF,28,22,-6,-21.43,1540,41.25,907.5,-632.5,Unsuccessful
98e55f,STBLR-4,CAMP_DIW_01,P06,415,25% OFF,101,90,-11,-10.89,41915,311.25,28012.5,-13902.5,Unsuccessful
dee3e9,STCBE-0,CAMP_SAN_01,P03,200,BOGOF,384,1509,1125,292.97,76800,100.0,150900.0,74100.0,Successful
3.59E+89,STBLR-3,CAMP_SAN_01,P06,415,25% OFF,22,16,-6,-27.27,9130,311.25,4980.0,-4150.0,Unsuccessful
4c1375,STHYD-4,CAMP_DIW_01,P10,65,50% OFF,148,196,48,32.43,9620,32.5,6370.0,-3250.0,Unsuccessful
480431,STVSK-2,CAMP_SAN_01,P04,370,BOGOF,408,1607,1199,293.87,150960,185.0,297295.0,146335.0,Successful
6d153f,STHYD-5,CAMP_SAN_01,P15,3000,500 Cashback,122,272,150,122.95,366000,2500.0,680000.0,314000.0,Successful
508621,STCBE-2,CAMP_SAN_01,P02,860,33% OFF,508,751,243,47.83,436880,576.2,432726.2,-4153.799999999988,Unsuccessful
1fc58f,STMDU-1,CAMP_SAN_01,P01,172,33% OFF,244,334,90,36.89,41968,115.24000000000001,38490.16,-3477.8399999999965,Unsuccessful
a25cbf,STCHE-2,CAMP_DIW_01,P04,290,25% OFF,295,289,-6,-2.03,85550,217.5,62857.5,-22692.5,Unsuccessful
adf52a,STBLR-6,CAMP_DIW_01,P14,1020,BOGOF,47,179,132,280.85,47940,510.0,91290.0,43350.0,Successful
c9899d,STTRV-1,CAMP_DIW_01,P02,860,33% OFF,199,300,101,50.75,171140,576.2,172860.0,1720.0,Successful
17195,STCHE-4,CAMP_SAN_01,P11,190,50% OFF,45,64,19,42.22,8550,95.0,6080.0,-2470.0,Unsuccessful
e875c6,STCBE-2,CAMP_DIW_01,P03,156,25% OFF,225,195,-30,-13.33,35100,117.0,22815.0,-12285.0,Unsuccessful
69557f,STBLR-1,CAMP_DIW_01,P10,65,50% OFF,106,137,31,29.25,6890,32.5,4452.5,-2437.5,Unsuccessful
65f85a,STBLR-7,CAMP_SAN_01,P12,62,50% OFF,58,92,34,58.62,3596,31.0,2852.0,-744.0,Unsuccessful
f45be0,STCHE-2,CAMP_SAN_01,P05,55,25% OFF,25,23,-2,-8.0,1375,41.25,948.75,-426.25,Unsuccessful
491ff2,STVJD-1,CAMP_SAN_01,P12,62,50% OFF,30,42,12,40.0,1860,31.0,1302.0,-558.0,Unsuccessful
b7286f,STBLR-5,CAMP_SAN_01,P02,860,33% OFF,507,704,197,38.86,436020,576.2,405644.80000000005,-30375.199999999953,Unsuccessful
45512d,STMYS-3,CAMP_SAN_01,P04,370,BOGOF,336,1434,1098,326.79,124320,185.0,265290.0,140970.0,Successful
edac38,STBLR-1,CAMP_DIW_01,P11,190,50% OFF,70,93,23,32.86,13300,95.0,8835.0,-4465.0,Unsuccessful
4572a3,STCHE-1,CAMP_SAN_01,P11,190,50% OFF,48,55,7,14.58,9120,95.0,5225.0,-3895.0,Unsuccessful
896c2a,STTRV-0,CAMP_DIW_01,P04,290,25% OFF,180,171,-9,-5.0,52200,217.5,37192.5,-15007.5,Unsuccessful
308de6,STMDU-2,CAMP_DIW_01,P01,172,33% OFF,225,279,54,24.0,38700,115.24000000000001,32151.960000000003,-6548.039999999997,Unsuccessful
4fc1b2,STCHE-2,CAMP_DIW_01,P08,1190,BOGOF,47,165,118,251.06,55930,595.0,98175.0,42245.0,Successful
a7fecb,STBLR-1,CAMP_SAN_01,P03,200,BOGOF,361,963,602,166.76,72200,100.0,96300.0,24100.0,Successful
8564bb,STVSK-4,CAMP_SAN_01,P04,370,BOGOF,291,762,471,161.86,107670,185.0,140970.0,33300.0,Successful
11ea6f,STMDU-2,CAMP_DIW_01,P04,290,25% OFF,271,243,-28,-10.33,78590,217.5,52852.5,-25737.5,Unsuccessful
cca40f,STBLR-1,CAMP_SAN_01,P12,62,50% OFF,73,102,29,39.73,4526,31.0,3162.0,-1364.0,Unsuccessful
f97b6d,STMLR-2,CAMP_DIW_01,P07,300,BOGOF,33,115,82,248.48,9900,150.0,17250.0,7350.0,Successful
69a3d2,STTRV-1,CAMP_SAN_01,P08,1190,BOGOF,24,92,68,283.33,28560,595.0,54740.0,26180.0,Successful
bdfb7d,STHYD-4,CAMP_SAN_01,P05,55,25% OFF,16,15,-1,-6.25,880,41.25,618.75,-261.25,Unsuccessful
30f1c0,STVJD-1,CAMP_SAN_01,P07,300,BOGOF,22,88,66,300.0,6600,150.0,13200.0,6600.0,Successful
390df2,STBLR-0,CAMP_SAN_01,P06,415,25% OFF,31,26,-5,-16.13,12865,311.25,8092.5,-4772.5,Unsuccessful
e0844a,STTRV-1,CAMP_DIW_01,P10,65,50% OFF,64,80,16,25.0,4160,32.5,2600.0,-1560.0,Unsuccessful
0a0062,STHYD-4,CAMP_DIW_01,P12,62,50% OFF,110,146,36,32.73,6820,31.0,4526.0,-2294.0,Unsuccessful
886ef2,STMLR-2,CAMP_DIW_01,P08,1190,BOGOF,22,73,51,231.82,26180,595.0,43435.0,17255.0,Successful
2ef46d,STMDU-0,CAMP_DIW_01,P02,860,33% OFF,278,430,152,54.68,239080,576.2,247766.00000000003,8686.00000000003,Successful
52d20e,STHYD-1,CAMP_DIW_01,P10,65,50% OFF,134,156,22,16.42,8710,32.5,5070.0,-3640.0,Unsuccessful
785811,STCHE-0,CAMP_SAN_01,P10,50,25% OFF,25,20,-5,-20.0,1250,37.5,750.0,-500.0,Unsuccessful
3952a0,STHYD-2,CAMP_SAN_01,P13,350,BOGOF,114,441,327,286.84,39900,175.0,77175.0,37275.0,Successful
ed2257,STBLR-2,CAMP_DIW_01,P01,172,33% OFF,358,529,171,47.77,61576,115.24000000000001,60961.96000000001,-614.0399999999936,Unsuccessful
02c389,STBLR-8,CAMP_DIW_01,P12,62,50% OFF,120,159,39,32.5,7440,31.0,4929.0,-2511.0,Unsuccessful
a937e8,STMDU-3,CAMP_SAN_01,P14,1020,BOGOF,87,347,260,298.85,88740,510.0,176970.0,88230.0,Successful
aabcfb,STVSK-3,CAMP_SAN_01,P02,860,33% OFF,345,438,93,26.96,296700,576.2,252375.6,-44324.399999999994,Unsuccessful
5f8870,STMYS-1,CAMP_DIW_01,P13,350,BOGOF,70,270,200,285.71,24500,175.0,47250.0,22750.0,Successful
e207f7,STCHE-1,CAMP_DIW_01,P11,190,50% OFF,77,83,6,7.79,14630,95.0,7885.0,-6745.0,Unsuccessful
9154f0,STCHE-4,CAMP_DIW_01,P11,190,50% OFF,91,123,32,35.16,17290,95.0,11685.0,-5605.0,Unsuccessful
e24a3a,STVSK-1,CAMP_DIW_01,P07,300,BOGOF,49,170,121,246.94,14700,150.0,25500.0,10800.0,Successful
8c62ba,STVSK-0,CAMP_DIW_01,P01,172,33% OFF,161,265,104,64.6,27692,115.24000000000001,30538.600000000002,2846.600000000002,Successful
835bbe,STHYD-4,CAMP_SAN_01,P09,90,25% OFF,54,49,-5,-9.26,4860,67.5,3307.5,-1552.5,Unsuccessful
4fe9ba,STVSK-2,CAMP_DIW_01,P07,300,BOGOF,45,150,105,233.33,13500,150.0,22500.0,9000.0,Successful
e2c5f7,STTRV-0,CAMP_DIW_01,P08,1190,BOGOF,31,102,71,229.03,36890,595.0,60690.0,23800.0,Successful
8f66c3,STMLR-1,CAMP_SAN_01,P01,172,33% OFF,126,175,49,38.89,21672,115.24000000000001,20167.0,-1505.0,Unsuccessful
9871ea,STVSK-1,CAMP_SAN_01,P10,50,25% OFF,25,18,-7,-28.0,1250,37.5,675.0,-575.0,Unsuccessful
b27f2a,STBLR-6,CAMP_SAN_01,P10,50,25% OFF,37,30,-7,-18.92,1850,37.5,1125.0,-725.0,Unsuccessful
e88818,STCHE-7,CAMP_DIW_01,P06,415,25% OFF,82,79,-3,-3.66,34030,311.25,24588.75,-9441.25,Unsuccessful
eae379,STVJD-0,CAMP_DIW_01,P01,172,33% OFF,161,231,70,43.48,27692,115.24000000000001,26620.440000000002,-1071.5599999999977,Unsuccessful
8937eb,STCHE-1,CAMP_DIW_01,P03,156,25% OFF,357,317,-40,-11.2,55692,117.0,37089.0,-18603.0,Unsuccessful
718bb4,STHYD-2,CAMP_DIW_01,P12,62,50% OFF,129,165,36,27.91,7998,31.0,5115.0,-2883.0,Unsuccessful
6f3721,STMDU-3,CAMP_SAN_01,P13,350,BOGOF,118,464,346,293.22,41300,175.0,81200.0,39900.0,Successful
366c89,STMDU-3,CAMP_SAN_01,P06,415,25% OFF,25,20,-5,-20.0,10375,311.25,6225.0,-4150.0,Unsuccessful
a304b6,STHYD-3,CAMP_DIW_01,P03,156,25% OFF,285,222,-63,-22.11,44460,117.0,25974.0,-18486.0,Unsuccessful
32d8f2,STCHE-5,CAMP_SAN_01,P05,55,25% OFF,31,26,-5,-16.13,1705,41.25,1072.5,-632.5,Unsuccessful
2f0b42,STVSK-1,CAMP_SAN_01,P01,172,33% OFF,213,302,89,41.78,36636,115.24000000000001,34802.48,-1833.5199999999968,Unsuccessful
c0929c,STHYD-0,CAMP_SAN_01,P05,55,25% OFF,18,14,-4,-22.22,990,41.25,577.5,-412.5,Unsuccessful
86196b,STTRV-0,CAMP_SAN_01,P06,415,25% OFF,13,11,-2,-15.38,5395,311.25,3423.75,-1971.25,Unsuccessful
e621c9,STMLR-0,CAMP_SAN_01,P11,190,50% OFF,27,39,12,44.44,5130,95.0,3705.0,-1425.0,Unsuccessful
bb77b1,STMYS-3,CAMP_DIW_01,P14,1020,BOGOF,54,206,152,281.48,55080,510.0,105060.0,49980.0,Successful
811007,STBLR-9,CAMP_SAN_01,P05,55,25% OFF,27,25,-2,-7.41,1485,41.25,1031.25,-453.75,Unsuccessful
c405b3,STCBE-2,CAMP_DIW_01,P04,290,25% OFF,252,221,-31,-12.3,73080,217.5,48067.5,-25012.5,Unsuccessful
2.36E+34,STMDU-1,CAMP_DIW_01,P11,190,50% OFF,52,65,13,25.0,9880,95.0,6175.0,-3705.0,Unsuccessful
1490b8,STMDU-2,CAMP_SAN_01,P04,370,BOGOF,361,1397,1036,286.98,133570,185.0,258445.0,124875.0,Successful
cc5ed4,STMYS-2,CAMP_DIW_01,P03,156,25% OFF,444,395,-49,-11.04,69264,117.0,46215.0,-23049.0,Unsuccessful
583386,STBLR-9,CAMP_SAN_01,P08,1190,BOGOF,63,254,191,303.17,74970,595.0,151130.0,76160.0,Successful
ebc2d2,STVSK-4,CAMP_DIW_01,P06,415,25% OFF,70,53,-17,-24.29,29050,311.25,16496.25,-12553.75,Unsuccessful
7d3d63,STCHE-1,CAMP_DIW_01,P13,350,BOGOF,68,205,137,201.47,23800,175.0,35875.0,12075.0,Successful
6ebca9,STTRV-0,CAMP_SAN_01,P13,350,BOGOF,60,240,180,300.0,21000,175.0,42000.0,21000.0,Successful
48d526,STCHE-7,CAMP_SAN_01,P15,3000,500 Cashback,115,332,217,188.7,345000,2500.0,830000.0,485000.0,Successful
716abd,STMYS-1,CAMP_SAN_01,P08,1190,BOGOF,54,238,184,340.74,64260,595.0,141610.0,77350.0,Successful
fa0c0c,STCBE-1,CAMP_DIW_01,P13,350,BOGOF,40,132,92,230.0,14000,175.0,23100.0,9100.0,Successful
c15780,STVJD-1,CAMP_SAN_01,P04,370,BOGOF,183,708,525,286.89,67710,185.0,130980.0,63270.0,Successful
e17280,STVSK-2,CAMP_DIW_01,P08,1190,BOGOF,38,129,91,239.47,45220,595.0,76755.0,31535.0,Successful
388a78,STMDU-0,CAMP_SAN_01,P03,200,BOGOF,307,1277,970,315.96,61400,100.0,127700.0,66300.0,Successful
e116d8,STVSK-4,CAMP_DIW_01,P12,62,50% OFF,98,133,35,35.71,6076,31.0,4123.0,-1953.0,Unsuccessful
9cf38e,STCBE-3,CAMP_SAN_01,P09,90,25% OFF,40,32,-8,-20.0,3600,67.5,2160.0,-1440.0,Unsuccessful
e97ac0,STTRV-0,CAMP_SAN_01,P12,62,50% OFF,22,30,8,36.36,1364,31.0,930.0,-434.0,Unsuccessful
02fe6a,STMLR-1,CAMP_DIW_01,P04,290,25% OFF,152,133,-19,-12.5,44080,217.5,28927.5,-15152.5,Unsuccessful
a34aa4,STBLR-5,CAMP_DIW_01,P03,156,25% OFF,369,332,-37,-10.03,57564,117.0,38844.0,-18720.0,Unsuccessful
7f1521,STMYS-1,CAMP_SAN_01,P05,55,25% OFF,19,14,-5,-26.32,1045,41.25,577.5,-467.5,Unsuccessful
8d14e2,STBLR-8,CAMP_DIW_01,P05,55,25% OFF,105,82,-23,-21.9,5775,41.25,3382.5,-2392.5,Unsuccessful
7a22bc,STBLR-6,CAMP_DIW_01,P01,172,33% OFF,283,492,209,73.85,48676,115.24000000000001,56698.08,8022.080000000002,Successful
32c24e,STBLR-8,CAMP_DIW_01,P02,860,33% OFF,392,568,176,44.9,337120,576.2,327281.60000000003,-9838.399999999965,Unsuccessful
966652,STCBE-3,CAMP_DIW_01,P05,55,25% OFF,64,55,-9,-14.06,3520,41.25,2268.75,-1251.25,Unsuccessful
acaff0,STHYD-0,CAMP_DIW_01,P12,62,50% OFF,133,195,62,46.62,8246,31.0,6045.0,-2201.0,Unsuccessful
b91c31,STMYS-1,CAMP_DIW_01,P05,55,25% OFF,89,71,-18,-20.22,4895,41.25,2928.75,-1966.25,Unsuccessful
05e55f,STBLR-0,CAMP_SAN_01,P03,200,BOGOF,415,1759,1344,323.86,83000,100.0,175900.0,92900.0,Successful
108d5a,STCBE-0,CAMP_DIW_01,P14,1020,BOGOF,29,101,72,248.28,29580,510.0,51510.0,21930.0,Successful
160abb,STCBE-3,CAMP_SAN_01,P02,860,33% OFF,336,534,198,58.93,288960,576.2,307690.80000000005,18730.800000000047,Successful
613571,STTRV-1,CAMP_DIW_01,P15,3000,500 Cashback,168,514,346,205.95,504000,2500.0,1285000.0,781000.0,Successful
fea4be,STMYS-3,CAMP_SAN_01,P07,300,BOGOF,30,129,99,330.0,9000,150.0,19350.0,10350.0,Successful
d33301,STHYD-0,CAMP_DIW_01,P05,55,25% OFF,98,88,-10,-10.2,5390,41.25,3630.0,-1760.0,Unsuccessful
675714,STCBE-3,CAMP_DIW_01,P13,350,BOGOF,61,201,140,229.51,21350,175.0,35175.0,13825.0,Successful
4cefe1,STMYS-1,CAMP_DIW_01,P12,62,50% OFF,127,185,58,45.67,7874,31.0,5735.0,-2139.0,Unsuccessful
34395c,STBLR-0,CAMP_DIW_01,P15,3000,500 Cashback,434,1514,1080,248.85,1302000,2500.0,3785000.0,2483000.0,Successful
90b5b0,STBLR-3,CAMP_SAN_01,P05,55,25% OFF,25,18,-7,-28.0,1375,41.25,742.5,-632.5,Unsuccessful
6e79d3,STBLR-2,CAMP_SAN_01,P04,370,BOGOF,373,1439,1066,285.79,138010,185.0,266215.0,128205.0,Successful
79bfae,STMYS-2,CAMP_DIW_01,P10,65,50% OFF,134,182,48,35.82,8710,32.5,5915.0,-2795.0,Unsuccessful
5202ed,STBLR-4,CAMP_DIW_01,P03,156,25% OFF,306,275,-31,-10.13,47736,117.0,32175.0,-15561.0,Unsuccessful
e31e72,STHYD-4,CAMP_SAN_01,P10,50,25% OFF,33,31,-2,-6.06,1650,37.5,1162.5,-487.5,Unsuccessful
3131b7,STMYS-3,CAMP_SAN_01,P09,90,25% OFF,54,45,-9,-16.67,4860,67.5,3037.5,-1822.5,Unsuccessful
d134e0,STBLR-3,CAMP_DIW_01,P15,3000,500 Cashback,442,1365,923,208.82,1326000,2500.0,3412500.0,2086500.0,Successful
605f5e,STVJD-0,CAMP_DIW_01,P06,415,25% OFF,52,50,-2,-3.85,21580,311.25,15562.5,-6017.5,Unsuccessful
d622c3,STHYD-0,CAMP_SAN_01,P10,50,25% OFF,25,20,-5,-20.0,1250,37.5,750.0,-500.0,Unsuccessful
fc3573,STMYS-2,CAMP_SAN_01,P08,1190,BOGOF,61,163,102,167.21,72590,595.0,96985.0,24395.0,Successful
d4b484,STHYD-2,CAMP_DIW_01,P10,65,50% OFF,140,186,46,32.86,9100,32.5,6045.0,-3055.0,Unsuccessful
9c5d5a,STMDU-1,CAMP_DIW_01,P02,860,33% OFF,308,455,147,47.73,264880,576.2,262171.0,-2709.0,Unsuccessful
1507,STMDU-3,CAMP_DIW_01,P09,110,50% OFF,57,61,4,7.02,6270,55.0,3355.0,-2915.0,Unsuccessful
91fec3,STMYS-1,CAMP_DIW_01,P06,415,25% OFF,101,79,-22,-21.78,41915,311.25,24588.75,-17326.25,Unsuccessful
66c422,STBLR-5,CAMP_DIW_01,P07,300,BOGOF,66,227,161,243.94,19800,150.0,34050.0,14250.0,Successful
0e888c,STVSK-3,CAMP_DIW_01,P02,860,33% OFF,274,334,60,21.9,235640,576.2,192450.80000000002,-43189.19999999998,Unsuccessful
fe72b2,STHYD-3,CAMP_SAN_01,P13,350,BOGOF,133,337,204,153.38,46550,175.0,58975.0,12425.0,Successful
baecfe,STVJD-0,CAMP_SAN_01,P12,62,50% OFF,31,43,12,38.71,1922,31.0,1333.0,-589.0,Unsuccessful
261bd6,STCHE-0,CAMP_DIW_01,P02,860,33% OFF,308,452,144,46.75,264880,576.2,260442.40000000002,-4437.599999999977,Unsuccessful
85e08f,STVSK-4,CAMP_DIW_01,P08,1190,BOGOF,50,152,102,204.0,59500,595.0,90440.0,30940.0,Successful
73564c,STBLR-5,CAMP_SAN_01,P11,190,50% OFF,43,63,20,46.51,8170,95.0,5985.0,-2185.0,Unsuccessful
316f12,STHYD-6,CAMP_SAN_01,P05,55,25% OFF,33,27,-6,-18.18,1815,41.25,1113.75,-701.25,Unsuccessful
eb3ac8,STHYD-0,CAMP_SAN_01,P06,415,25% OFF,42,34,-8,-19.05,17430,311.25,10582.5,-6847.5,Unsuccessful
930325,STTRV-0,CAMP_SAN_01,P09,90,25% OFF,31,28,-3,-9.68,2790,67.5,1890.0,-900.0,Unsuccessful
292d0a,STMDU-0,CAMP_SAN_01,P01,172,33% OFF,219,304,85,38.81,37668,115.24000000000001,35032.96000000001,-2635.0399999999936,Unsuccessful
d4fced,STHYD-0,CAMP_SAN_01,P13,350,BOGOF,132,520,388,293.94,46200,175.0,91000.0,44800.0,Successful
da3d1d,STVSK-2,CAMP_DIW_01,P06,415,25% OFF,78,69,-9,-11.54,32370,311.25,21476.25,-10893.75,Unsuccessful
